name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Marcoussis,4,Good location  nice and quiet rooms  very good service with very helpful staff!,I stayed in the hotel 5 nights for business; the rooms are spacious  and quiet (good sound proof insulation or maybe my neighbors were very  very quiet) with a very comfy bedding. The bathroom was large enough  with a bath and shower. There is a.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Turku  Finland,4,Big  efficient  without character  poor restaurant,Been there twice  because opposite the Opera House. One of the besr gyms in Helsinki.. The restaurant is not very good. Good rooms with good sound isolation. About 1 5 kilometres from downtown. Well connecte
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Swindon  United Kingdom,3,Not a great first impression,One of the advantages of booking with an international chain  is that you know roughly what you're going to get and standards will be more or less consistent between locations. This  along with the relatively good position of the hotel within the city was one.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,London  United Kingdom,4,Convenient for Business Travel,I have stayed here couple of times and will be staying there again next week. So  I am sure you can imagine it is a good place and hence I am returning. Rooms are clean and purposeful. The conference facility in the hotel is very.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Italy,5,Very nice. ,Nice modern hotel. 15/20 minutes walk from downtown. There a little lake in front with a nice walk around and landscape. Personnel very kind  food was various and interesting but not generous if you have some appetite. Locals have dinner too. Very Nice ov
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Kristiinankaupunki  Finland,4,Nice!,Good service  friendly  nice place! Conference good. Food good. International. Room  bed  complimenatires good. Clean. Recommend! Can take big groups as of course small. Suits for business and pleasure  bot
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Trowbridge  United Kingdom,4,Would return for business,E40 Taxi or E6 Bus to near hotel from the airport that takes 25 mins. Very friendly and pleasant check in staff. Club room junior suite very nice indeed  with clean linens  big towels  room safe and good wifi. Very small bath unfortunately. Good hotel.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Bergen  Norway,4,Almost perfect,I was staying at Crowne Helsinki during 2016 Helsinki city marathon this autum. First impression was good and things only got better. Friendly staff  nice and clean room  very good room standard  lovely breakfast. Short walk to the start and finish lines of the marathon..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Solid hotel,Nice and decent hotel in upper part of Helsinki  not very far from city centre and easy to be reached with public transport. Hotel provides all common services on high-quality level. Very nice view on close park. Free wif
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,5,Very nice hotel,Very nice hotel located near the train station  15 minutes walk. This hotel is very modern rooms  comfortable beds and many nice details that make the difference from others. Rooms and very spacious and modern  they have bath ropes and many nice details Like a.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,3,Distinctly average,Considering the price paid the quality was distinctly unimpressive. I was working over the weekend and the place lacked any life. I found the restaurant of good quality but the prices were expensive for the fair of food and the menu extremely limited ( a.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Oslo  Norway,4,Great location outside the city center...,I have been to Helsinki once before  and this time I wanted to try a different hotel from my first trip. The location is only 15-20 minutes from the center  so it is nice to both walk  or take the trams just outside to downtown..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,LITH  IL,4,Quite a nice property!,Two night business trip. Staff was terrific. Heidi checked me in as well as out and was extremely helpful and patient. Wasn't really up for strolling about  so I'm not sure just how far away the town center is. Room was spacious with all the.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Florence  Montana,4,Very Nice Hotel,The Crown Plaza is a very fine hotel in Helsinki. However  it is not very convenient if you are trying to see the visitor sights of the city. It is located fairly far from downtown but public transportation is very good to get most places.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,London  United Kingdom,4,Decent hotel yet little far from the centre by foot,The hotel service  decor  neighbourhood and facilities were very good to excellent. The only real negative would be that it is a long walk on a cold day to the city centre and the leisure facility changing rooms could be better lit. TIP: ask for.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Paris  France,5,Near to the Center,Great way to see the city  it is near the center. Also handy for the airport shuttle bus that stops right in front of the hotel. In addition to these practical qualities  the hotel has very comfortable rooms  and a tasty Breakfast. THE staff is.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Pretoria,3,Good for a short business ,The place meant to be luxurious but I found that it is average. I liked the old architecture. The staff was not friendly but they were efficient and effective when called up on. I liked the fact that I could walk to most places.  
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Madrid  Spain,3,Old but ok,Large old hotel. All in all  it was well maintained. It has a good infrastructure  but the rooms are not large. The staff was helpful. I did not like the bed (two twins jammed together). The location is good. Close to the Park  restaurantes and.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Miami  Florida,5,Very  very good hotel  4.5 stars,I only spent one night here on my way back to the US after vacationing in Russia so my review is limited as to what I experienced in a few hours. As a previous poster stated  it is just outside the city center but Helsinki.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Good hotel just outside city centre,Good rooms with all a business traveller needs  good breakfast  proper check-in/-out procedures  friendly staff. Would come again. Despite not being located in the real city centre it is easy to get there. Nice walk if the weather is goo
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,london,2,Worst service ever,Only one person at check out with a long queue full of people complaining. This particular individual was pretty lost and badly trained. Won't come back and don't recommend. Not worth paying such high price for this servic
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,1,Poor service,There was really bad reseptionist! I booked room from web. When I checked in the lady was telling me he didnt expect me. Ok we left our stuff went to eat came back and minibar was broken. They wasnt sorry at all! Telling me it was.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Solihull,4,Marathon stay,I stayed for 4 nights with my partner. We were doing the Helsinki marathon and wanted to stay close to where the event was happening. Pros Amazing gym! Best hotel gym ever! Great selection of weights and cardio machines. It even had rings so I.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,2,Ups and downs,The hotel is situated just across the street from the Finnish National Opera  thus not far from the city centre. The rooms are not huge  but clean and well kept. The breakfast buffet is ample and the restaurant pleasant (with a very attentive staff). Stay.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Pori  Finland,5,One night work trip,I last reviewed this hotel in December 2012  the time I was given an upgrade to room 916  again on the club floor with Lounge access. This room was so much nicer than the previous review  916 is spacious  light and airy. Nice window seat.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,5,This hotel has the best gym I have ever seen in my life!,It's a very nice hotel overall  and I definitely recommend it. Staff was friendly  it's a nice location by the lake and the rooms were excellent. What stood out to me the most was the INCREDIBLE gym downstairs. It's not a usual hotel gym -.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Scottsdale  Arizona,5,Perfect location!,We have stayed at the Crowne Plaza multiple times over the years. It a perfectly located  with a large park across the street for walking or jogging and the tram just steps away to take you downtown. The hotel needs some updating  but the rooms.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Hamilton  New Zealand,4,lovely hotel,We stayed at the crown plaza because it was close to the city fringe but still close enough to walk thru the beautiful parks the Helsinki is so famous for The Crown Plaza Hotel has just been refurbished? Its a large Hotel with everything that.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Amsterdam  The Netherlands,4,Pleasant location  pleasant staff  pleasant stay,Business trip - the hotel is across from a nice park with a lake; park is used by joggers  strollers and bicyclists and worth a visit; very close to the conference centre; the hotel is an older building (some garish carpeting in the hallways) but.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Nairobi  Kenya,5,Lovely stay at Crowne,I loved the room at crowne. Spacious and comfortable. Blinds good enough to block out the light in this summer whether when the sun doesn't go down till late in the night. Lots of options at breakfast. Very nice bar with great service. Overall  had.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Timisoara  Romania,3,Decent  well placed.,The hotel is well placed on a tram line and it is at walking distance from main attraction points. The rooms were a little bit outdated  especially the bathrooms  they definitely need to be improved. Breakfast is good  but I had a bad surprise. In.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,1,Beware Room service and restaurant con! Don't stay or eat at the hotel,The hotel has outsourced all services to a company that runs the restaurant and all food intake in the hotel is controlled by the company. Here are some of the crazy rules: You can't be served drinks in your room or take any drinks to.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Canada,5,great place to stay,We recently stayed in helsinki at the Crown Plaza Hotel. The hotel was excellent- room decor nice - provided fridge  heated towel racks  safe  iron and board  pants presser and a universal adapter so all N American plugs fit. Free coffee tea and hot chocolate.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Bergen  Norway,3,Not more than OK,90s style hotel  outdated design but professional staff and service. Breakfast ok and clean room  ok for business but I would not choose this for a true Helsinki experience. Close to the congress hall Finl
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Sydney,4,Quality hotel slightly out of the city centre - amazing gym,This is a good example of a Crowne Plaza hotel. We had a good room overlooking the park across the road and the city in the distance. Room was a good size and was a large bed (made of two single mattresses)  and well appointed..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,5,Best hotel ,Checked into hotel and were surprised by the decor and all the amenities available. Best was the fridge and the adapter that held all our electrical items at the same time. Across street from park is was an easy walk to city centre either through.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Helsinki,4,Nice location close to city centre  great views!,I stayed in a junior suite for one night. The hotel is nice and clean  however a bit worn out at the seams. In my room the parquet floor was dented by the closed and the TV cabinet was a marked with glass rings. The.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,3,Good location average accommodation,The location is nice  but the rooms are dusty due full carpets. Slow elevators (one was several days dark) Good connections to the city center and nice view  if you get the room from park/sea side. Bar closed earl
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,3,Good value hotel,This hotel is slightly out of the centre of Helsinki  but the metro stop is a few hundred meters away and you can get the Finnair bus to/from Vantaa airport opposite the hotel. The room was clean and spacious  we had a good view over.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Very nice hotel in Helsinki ,This was my first visit to Finland so I don't have anything to compare it to. However the hotel was easy to access from the airport. On arrival the outside of the hotel seems dated however on the inside the hotel is very fresh clean.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Nashville  Tennessee,4,good hotel,I wouldn't say it was a great hotel but it was good. Nice restaurant  helpful front desk personnel  tram stops in front and around the back of hotel. It is located across from a lake that is likely very lovely in the spring/summer with good.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Los Angeles  California,4,Good Hotel if the Price is Right,As somebody with a corporate discount I pay about the same for a Crown Plaza and for a Scandic next door and of course the CP feels a lot more luxurious. Better rooms  although small  better breakfast. However  if it was not for the discount .
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Glasgow,3,Outdated and noisy,This hotel is okay  but that's it. Badly in need of refurbishment and I stayed in a club room which I upgraded to on check in. Not worth the extra money in my opinion. There is a club lounge of sorts but it's very small.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Norfolk  United Kingdom,4,Good location  but a tired hotel.,Here for business and though the location is good  the staff friendly the room allocated is tired  furniture chipped and carpets stained. Good food in the Macu Caf  friendly staff  nicely decorated  so I guess they have decorated the public areas and not bothered with.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Tokyo Prefecture  Japan,4,Good business option!,Pros Quite central  near the airport and the city center (just 10 mins away by walk or tram). Good sized room. Nice assortment of breakfast options Cons: Limited service room options A lil bit dry reception (maybe Finnish
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Bristol  United Kingdom,4,Great Stay at the Crowne Plaza,We stayed four nights at the Crowne Plaza when the World Junior Hockey Tournament was in Helsinki recently. I really liked the property. Service was very efficient and the room was comfortable. I used the gym twice and the pool once; the pool was alright.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Good location and good hotel,I've stayed in this hotel from 4th to 8th of January  2016. Location is good and staff is very helpful. Rooms are very clean  functional and comfortable  but was a bit cold even with aircon on. Also they have a restaurant/bar on the first floor.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Burbage  United Kingdom,4,Good but not perfect.,Very comfortable large rooms with good beds. If you find your bathroom cold look out for the little thermostat hidden under the sink - that will get the underfloor heating fired-up. The hotel is well located with bus and tram links to the city centre..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Good event management,We stayed at Crowne Plaza in mid January with a group of 30+ people for a work event. The rooms were functional  clean albeit a bit small. Nice little touches in the room to make the stay more enjoyable. Well done! The event management was.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Greater Hobart  Australia,5,Gorgeous Hotel,I recently had an overnight stay at this hotel in Helsinki & once again was very happy that I chose the Crowne Plaza. I was greeted by happy front desk staff who also spoke very good English. My room was huge & so inviting with.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Wirral,4,Nice,I Had two nights  check in was ok  IHG upgrade given with lounge access although I had no time use it  comfortable feel to the hotel  room was spacious and quiet  my only small criticism was the duvets are quite small (two singles on a.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Emirate of Abu Dhabi  United Arab Emirates,4,A safe choice in Helsinki,Situated about a 15 minute walk outside of downtown Helsinki along Mannerheim Street the Crowne Plaza is an ok choice. Rooms are a good size (hotel managed to get us inter-connecting for our family). Recognized as an HI member and received my usually points etc..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Gravesend  United Kingdom,5,Very good,Nice hotel great customer service well spoken and straight away saw i was a deaf traveller  for that well done great room   breakfast i found ok which l;left me very hungry during the day  i love breakfast normal
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Turin  Italy,4,Good breakfast  nice room,We booked a junior suite for three nights with breakfast included. The junior suite gave access to the executive lounge in which you can have breakfast (apart from the one we payed for)  free access to coffe and tea during the day  wine beer and.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Rome  Italy,3,Excellent structure  very bad staff.,The hotel itself was quite good  with big and clean rooms  appropriate air conditioning and so forth. Unfortunately  the staff was very rude and all in all they seemed to hate being there doing their job. Since we've been there during the Christmas period  basically.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,4,Good,Been here 3 times already  this is my preferred Hotel in Helsinki. Good location  nice gym and sauna area. I could easily get used to their breakfast  it is awesome. Once I was in a single room which I did not like. The ventilation system.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Ottawa  Canada,5,excellent choice  in walking distance to town  right on Finnair bus route,Booked via IHG for around 70 euros a night. However  this being Europe  I should have ensured the number of people was set to 1 (and not the default 2)  so was dinged an extra 15 euros per night. The front desk  even though they.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Helsinki Finland,5,Close to the centre  fantastic hotel!,So  this is not right in the middle of the Helsinki city-center  but close enough - you can either walk or take a tram (only 2-3stops). The Tlnlahti park-area is right there also. The hotel is of very high standards  nice rooms  and I strongly.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Bangalore,5,good location for shopping enthusiast .. Breakfast options for PURE VEggies n Vegan,I was on my business trip to Finland when I stayed here. Pros: 1) Cabs are available round the clock at entrance JUST HOP IN :) Public transport is also available conveniently but did get a chance to use it. 2) For food preference as.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Milton Keynes  United Kingdom,3,Unfortunately they didn't noticed my birthday during this stay,As IHG member i was expecting any hotel rewards would do a small token of appreciation to their loyal customers. This round of trip to Helsinki happen to fall into my birthday week. It's have been raining almost daily here and i thought maybe a.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,London,4,Good chain hotel,It's a bit out of the city centre  20-30 min walk or tram & buses from outside the hotel. Stayed here for a long weekend. The pool closes quite early on the weekends so I had very limited use. Not much to dislike but nothing.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Divonne-les-Bains  France,4,A very well run and nicely furnished hotel,My room was designed for a single user and at first sight seemed a bit crowded. However  it was actually very nicely set up with a section behind the cupboards for the bed and a nook with a function work area. As well  the bathroom.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,London  United Kingdom,3,Nice but not refined,Spent 3 nights here in a junior suite. Upon arrival my wife waited to check-in while I used the bathroom  the receptionist ignored her until i arrived and she proceeded to ignore my wife throughout the check-in process. The room was nice with a large.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Oslo  Norway,2,Boring Faces as receptionist,room is nice  good area but staff I did not like. Not smiley  not welcoming  Why no foreigners working at the reception? I was at this hotel a few years ago and there was a brown girl working there as a trainee as I recalled .
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,tuscany,4,well located-kind service,great breakfast  nice rooms ( try to get upper floor's room as lower ones might be quite dark ). extremely well trained and perfectly english speaking staff. if you're here for a convention or in the need of a meeting room  make sure you book.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Salvador  BA,5,Excelent hotel in Helsinki,I recommended a lot this hotel The check inn is fast and eficient The room is fantastic ( internet  tv  bathroom  etc ) The hotel is near the most important location to visit in Helsinki For your next travel stand at this hotel. Hect
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,New Delhi  India,4,Good Hotel with big size rooms,Its a very nice Hotel  not very far from the city center   very close to the bus stand   If you take a Finnair Bus from the airport it drops you just out side the hotel   Rooms are very big   we came.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Manchester  United Kingdom,4,As you'd expect from CP  great gym,All as you'd expect for a Crowne Plaza  very comfortable room  lovely breakfast selection. Gym massive and very well equiped  we also ejoyed sauna and pool. Staff all excellent. Locatino was good  10 min walk from centre only and close to park and Olympic stadium.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Oslo,4,Great stay,We had a locely stay at crowne plaza! The room was clean  big and well equipped. And the bed was really good!! The restaurant was also good with friendly staff. We did not try the breakfast or the spa/gym this time. One of the reasons.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Berkshire  UK,4,Nice hotel,The hotel is easily accessed via the tram stop just at the front of the hotel. Take the No 4  7 or 10 tram near the station and the hotel is two stops away. I had a friendly welcome and check in was swift. I.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Wokingham  United Kingdom,4,Good hotel just 10 min walk from Finlandia Hall,Good hotel. Rooms pretty spacious. TV only has limited UK channels. No Sky News. Breakfast good but extra to overnight charge for me and not cheap. Restaurant was fine. I rarely eat burgers but the one I had was really nice. Would stay here again..
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Irmo  South Carolina,4,Always a Pleasure to Stay at The Crown,I love staying at Crown plaza. Helsinki was no exception  as the staff  rooms and attention to detail were perfect. On our first night  the desk recommended a great pizzeria that we visited multiple times. They were friendly and helpful in every way and I.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Orangeville  Canada,5,Good Vibrations,We arrived quite early but they had no problem providing the room early. I had also left my plug converter in Stockholm but not a problem as they had a USB plug to charge devices right in room. Good sized room with large bathroom with.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Finland,4,Concert night,Just had one night at Crowne Plaza after Stadium concert. Hotel located near stadium so excellent location for this event  but otherwise its not so far from centre. Check-in went well  there was also room at garage so no problem with parking  long walking from.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,,5,Great hotel close to the city,We were booked here for a conference and also has a few days sightseeing. Very close to the tram  buses and a park across the road. Good sized rooms  excellent breakfast and staff were very friendly. A little way out of the city but easy.
Crowne Plaza Hotel Helsinki,94,4,1005,Mannerheimintie 50 Helsinki 00260  Finland,60.179916,24.927235,Oberlin  Ohio,5,You could never go wrong with this one,I had a 20 hours layover in Helsinki  which made my day trip happened here. I made reservation through the third party website  but Crowne Plaza still consolidated my reservation with IHG membership. Thanks for that. You can take Finnair bus from/to the airport  it.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Inagi  Japan,5,,Thank you very much for your excellent service at the front desk. Receptionists are always nice and friendly! Especially a man at night sift. I enjoyed his company and tried to speak my language to introduce his self! Also he wrap my cups that i.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Bangkok  Thailand,5,So pleasant that we went back!,A friendly and clean hotel in a convenient location very near Kamppi bus station and just a short tram ride from the main train station and the Kauppatori. Walking distance from the Temppeliaukion church and the art museum. Highlights are the staff - exceptionally helpful.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Lahti  Finland,4,The most tolerant hotel in Helsinki,Hotel Helka is an old hotel. It has been founded 1969 by YWCA of Finland. The building itself  which the YWCAs women build in the late 1920s  offered back then a safe place for women to live or visit. This historical fact guides Helka nowadays .
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,,4,Nice hotel,I have been in this hotel at the end of August. It's a nice hotel with a good situation in Helsinki. It's breakfast was grate with wide range of food. The double room was good and clean with nice balkony. In summary this hotel is.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Kuala Lumpur  Malaysia,4,Cosy and small boutique hotel,Everything in Hotel Helka is great: strategic location  attentive staffs  swift check in and out  great breakfast  sauna and most importantly Finnish style designed room! It's located near the Kampin bus terminal  tram and metro station  10-15mins walking distance to Helsinki main train station too..
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,San Diego  California,2,There have got to be better hotels than this one.,This hotel is in desperate need of a renovation (which is going to happen this year). My issue in this hotel was.. there was dark hair in the sink  the shower and on my bed when we checked in. It was not clean  and I.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,,4,Hotel Helka,This is an nice and comfy hotel. It is right next to the city center and you may walk there in just a few minutes. I have been in an singleroom and it was nice and clean. You hab an comfy bead  little tv and.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Sydney  Australia,5,excellent budget hotel,Stayed for three nights in a single room. Staff were friendly. Arrived mid morning after a sleepless overnight flight from Usa and was given my pre-booked room. Room was very clean tidy no complaints at self. The bathroom was on the smaller side not good.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Calgary  Canada,5,Very Quiet,While you do get street noise  it's not a lot (except with motorcycles). I never heard anyone else's plumbing  or noise from the other rooms. There's a little hallway noise  but that's it - by far the quietest hotel I stayed at on the trip..
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,,5,Oh the Finnish Sauna....great staff  clean  delicious breakfasts.,Helsinki in summer can be a bit gray and cool but the staff made us feel welcome. It's a remodeled building with clean spacious rooms. Rooms are very quiet even though you are near the heart of the city center. Conveniently located near the bus.
Hotel Helka,75,4,1125,Pohjoinen Rautatiekatu 23 Helsinki 00100  Finland,60.169727,24.92741,Munich  Germany,5,A great place to stay in Helsinki,I booked this hotel for a spontaneous 4-day trip to Helsinki and was not disappointed. This is a very pleasant establishment  conveniently located at a 10-15 min. walking distance from the central station and main city attractions. The room was spacious  clean and quiet  the.
